loan_amnt,term,grade,annual_inc,dti,loan_status,term_months,is_default,loan_to_income,small_purchase,dti_bucket,risk_segment
21000.0, 60 months,B,125000.0,6.2,Charged Off,60,1,0.168,0,"(0, 10]",Low Risk
13000.0, 60 months,D,40000.0,16.74,Charged Off,60,1,0.325,0,"(10, 20]",Medium Risk
20000.0, 36 months,A,120000.0,4.99,Fully Paid,36,0,0.16666666666666666,0,"(0, 10]",Low Risk
31075.0, 36 months,A,70000.0,17.18,Fully Paid,36,0,0.44392857142857145,0,"(10, 20]",Medium Risk
18000.0, 36 months,A,120000.0,14.88,Fully Paid,36,0,0.15,0,"(10, 20]",Low Risk
5000.0, 36 months,B,74967.0,33.39,Fully Paid,36,0,0.0666960129123481,0,"(30, 100]",Medium Risk
4675.0, 36 months,D,13000.0,34.07,Fully Paid,36,0,0.3596153846153846,0,"(30, 100]",Medium Risk
6000.0, 36 months,B,85140.0,14.42,Fully Paid,36,0,0.07047216349541931,0,"(10, 20]",Low Risk
12000.0, 60 months,C,90000.0,12.62,Fully Paid,60,0,0.13333333333333333,0,"(10, 20]",Medium Risk
13000.0, 60 months,C,115000.0,9.9,Fully Paid,60,0,0.11304347826086956,0,"(0, 10]",Medium Risk
1800.0, 36 months,B,50000.0,20.38,Fully Paid,36,0,0.036,0,"(20, 30]",Medium Risk
4475.0, 36 months,D,114000.0,8.36,Fully Paid,36,0,0.03925438596491228,0,"(0, 10]",Medium Risk
14400.0, 36 months,A,70000.0,16.32,Fully Paid,36,0,0.2057142857142857,0,"(10, 20]",Medium Risk
5875.0, 36 months,A,70000.0,9.53,Fully Paid,36,0,0.08392857142857142,0,"(0, 10]",Low Risk
20000.0, 36 months,D,180000.0,25.1,Fully Paid,36,0,0.1111111111111111,0,"(20, 30]",Medium Risk
10000.0, 36 months,A,115000.0,23.26,Fully Paid,36,0,0.08695652173913043,0,"(20, 30]",Medium Risk
34100.0, 60 months,C,92892.0,29.14,Fully Paid,60,0,0.3670929681780993,0,"(20, 30]",Medium Risk
24000.0, 36 months,B,56457.0,12.37,Fully Paid,36,0,0.42510229023858864,0,"(10, 20]",Low Risk
30000.0, 60 months,D,300000.0,8.62,Current,60,0,0.1,0,"(0, 10]",Medium Risk
5200.0, 36 months,B,160000.0,8.0,Fully Paid,36,0,0.0325,0,"(0, 10]",Low Risk
16800.0, 36 months,C,50000.0,5.76,Fully Paid,36,0,0.336,0,"(0, 10]",Medium Risk
10000.0, 36 months,C,40000.0,10.95,Fully Paid,36,0,0.25,0,"(10, 20]",Medium Risk
22000.0, 60 months,D,55000.0,22.34,Fully Paid,60,0,0.4,0,"(20, 30]",Medium Risk
28000.0, 36 months,A,144000.0,29.88,Fully Paid,36,0,0.19444444444444445,0,"(20, 30]",Medium Risk
7200.0, 36 months,A,60000.0,20.68,Fully Paid,36,0,0.12,0,"(20, 30]",Medium Risk
18000.0, 36 months,C,41000.0,38.35,Fully Paid,36,0,0.43902439024390244,0,"(30, 100]",High Risk
8400.0, 36 months,A,30000.0,29.2,Fully Paid,36,0,0.28,0,"(20, 30]",Medium Risk
5000.0, 36 months,C,67000.0,31.08,Fully Paid,36,0,0.07462686567164178,0,"(30, 100]",Medium Risk
5000.0, 36 months,B,55000.0,10.93,Charged Off,36,1,0.09090909090909091,0,"(10, 20]",Low Risk
2400.0, 36 months,B,60000.0,24.14,Charged Off,36,1,0.04,0,"(20, 30]",Medium Risk
15000.0, 36 months,A,60000.0,21.48,Fully Paid,36,0,0.25,0,"(20, 30]",Medium Risk
6075.0, 36 months,B,64400.0,27.37,Fully Paid,36,0,0.09433229813664597,0,"(20, 30]",Medium Risk
20000.0, 36 months,B,55000.0,22.58,Fully Paid,36,0,0.36363636363636365,0,"(20, 30]",Medium Risk
6025.0, 36 months,C,110000.0,21.32,Fully Paid,36,0,0.05477272727272727,0,"(20, 30]",Medium Risk
8400.0, 36 months,B,70000.0,12.96,Fully Paid,36,0,0.12,0,"(10, 20]",Low Risk
15000.0, 60 months,C,90000.0,21.17,Fully Paid,60,0,0.16666666666666666,0,"(20, 30]",Medium Risk
19200.0, 60 months,B,72000.0,21.22,Current,60,0,0.26666666666666666,0,"(20, 30]",Medium Risk
12000.0, 36 months,D,143000.0,3.61,Fully Paid,36,0,0.08391608391608392,0,"(0, 10]",Medium Risk
28800.0, 36 months,C,60000.0,6.68,Fully Paid,36,0,0.48,0,"(0, 10]",Medium Risk
5000.0, 36 months,A,60000.0,19.22,Fully Paid,36,0,0.08333333333333333,0,"(10, 20]",Medium Risk
5000.0, 36 months,C,60000.0,30.24,Fully Paid,36,0,0.08333333333333333,0,"(30, 100]",Medium Risk
31500.0, 60 months,C,120000.0,10.55,Fully Paid,60,0,0.2625,0,"(10, 20]",Medium Risk
24000.0, 60 months,D,165000.0,13.05,Fully Paid,60,0,0.14545454545454545,0,"(10, 20]",Medium Risk
20000.0, 60 months,C,110000.0,23.89,Charged Off,60,1,0.18181818181818182,0,"(20, 30]",Medium Risk
24000.0, 60 months,B,110000.0,20.82,Fully Paid,60,0,0.21818181818181817,0,"(20, 30]",Medium Risk
21850.0, 60 months,D,65000.0,12.74,Fully Paid,60,0,0.33615384615384614,0,"(10, 20]",Medium Risk
9500.0, 36 months,A,126500.0,8.67,Fully Paid,36,0,0.07509881422924901,0,"(0, 10]",Low Risk
20000.0, 36 months,B,98000.0,16.7,Fully Paid,36,0,0.20408163265306123,0,"(10, 20]",Medium Risk
20000.0, 60 months,C,59000.0,26.54,Current,60,0,0.3389830508474576,0,"(20, 30]",Medium Risk
20000.0, 60 months,D,135000.0,26.92,Charged Off,60,1,0.14814814814814814,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,65000.0,16.93,Fully Paid,60,0,0.3076923076923077,0,"(10, 20]",Medium Risk
25200.0, 60 months,C,78000.0,20.46,Current,60,0,0.3230769230769231,0,"(20, 30]",Medium Risk
12000.0, 36 months,A,50000.0,20.12,Fully Paid,36,0,0.24,0,"(20, 30]",Medium Risk
10000.0, 36 months,C,65000.0,14.73,Fully Paid,36,0,0.15384615384615385,0,"(10, 20]",Medium Risk
12000.0, 60 months,B,36500.0,18.91,Fully Paid,60,0,0.3287671232876712,0,"(10, 20]",Medium Risk
12000.0, 60 months,A,75000.0,6.4,Fully Paid,60,0,0.16,0,"(0, 10]",Low Risk
6425.0, 36 months,D,41000.0,2.87,Fully Paid,36,0,0.15670731707317073,0,"(0, 10]",Medium Risk
12700.0, 36 months,D,32760.0,34.32,Fully Paid,36,0,0.3876678876678877,0,"(30, 100]",Medium Risk
35000.0, 36 months,C,121000.0,9.23,Fully Paid,36,0,0.2892561983471074,0,"(0, 10]",Medium Risk
16000.0, 60 months,C,110000.0,15.82,Current,60,0,0.14545454545454545,0,"(10, 20]",Medium Risk
15000.0, 36 months,C,48000.0,31.29,Charged Off,36,1,0.3125,0,"(30, 100]",Medium Risk
20550.0, 60 months,D,60000.0,26.38,Fully Paid,60,0,0.3425,0,"(20, 30]",Medium Risk
25000.0, 36 months,A,127000.0,25.48,Fully Paid,36,0,0.1968503937007874,0,"(20, 30]",Medium Risk
14000.0, 60 months,E,115000.0,13.36,Fully Paid,60,0,0.12173913043478261,0,"(10, 20]",Medium Risk
16925.0, 60 months,E,47000.0,22.09,Charged Off,60,1,0.3601063829787234,0,"(20, 30]",Medium Risk
4700.0, 36 months,C,22000.0,17.64,Fully Paid,36,0,0.21363636363636362,0,"(10, 20]",Medium Risk
5000.0, 36 months,B,25000.0,13.63,Fully Paid,36,0,0.2,0,"(10, 20]",Low Risk
12000.0, 36 months,C,92500.0,17.66,Fully Paid,36,0,0.12972972972972974,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,55000.0,12.61,Fully Paid,36,0,0.21818181818181817,0,"(10, 20]",Low Risk
15000.0, 36 months,A,117000.0,4.66,Fully Paid,36,0,0.1282051282051282,0,"(0, 10]",Low Risk
4900.0, 36 months,C,123000.0,25.6,Fully Paid,36,0,0.03983739837398374,0,"(20, 30]",Medium Risk
18000.0, 36 months,A,70000.0,16.82,Fully Paid,36,0,0.2571428571428571,0,"(10, 20]",Medium Risk
18000.0, 60 months,C,48000.0,19.76,Charged Off,60,1,0.375,0,"(10, 20]",Medium Risk
25000.0, 36 months,D,120000.0,21.33,Charged Off,36,1,0.20833333333333334,0,"(20, 30]",Medium Risk
15000.0, 36 months,C,50000.0,13.92,Fully Paid,36,0,0.3,0,"(10, 20]",Medium Risk
3600.0, 36 months,B,97000.0,18.93,Fully Paid,36,0,0.03711340206185567,0,"(10, 20]",Medium Risk
33000.0, 36 months,B,92250.0,20.68,Fully Paid,36,0,0.35772357723577236,0,"(20, 30]",Medium Risk
14950.0, 60 months,E,68000.0,31.36,Fully Paid,60,0,0.21985294117647058,0,"(30, 100]",Medium Risk
15000.0, 36 months,C,154000.0,35.77,Fully Paid,36,0,0.09740259740259741,0,"(30, 100]",High Risk
7000.0, 36 months,D,30100.0,25.68,Fully Paid,36,0,0.23255813953488372,0,"(20, 30]",Medium Risk
15000.0, 60 months,D,35300.0,36.52,Current,60,0,0.42492917847025496,0,"(30, 100]",High Risk
35000.0, 36 months,C,98000.0,18.93,Fully Paid,36,0,0.35714285714285715,0,"(10, 20]",Medium Risk
8000.0, 36 months,B,58000.0,5.9,Fully Paid,36,0,0.13793103448275862,0,"(0, 10]",Low Risk
20000.0, 36 months,C,40000.0,22.84,Charged Off,36,1,0.5,0,"(20, 30]",Medium Risk
14375.0, 60 months,E,80000.0,37.32,Fully Paid,60,0,0.1796875,0,"(30, 100]",High Risk
21000.0, 36 months,B,85000.0,10.51,Fully Paid,36,0,0.24705882352941178,0,"(10, 20]",Low Risk
3700.0, 36 months,C,65000.0,20.81,Fully Paid,36,0,0.05692307692307692,0,"(20, 30]",Medium Risk
8400.0, 36 months,B,85000.0,26.77,Charged Off,36,1,0.0988235294117647,0,"(20, 30]",Medium Risk
7200.0, 36 months,B,22000.0,23.57,Fully Paid,36,0,0.32727272727272727,0,"(20, 30]",Medium Risk
16800.0, 36 months,B,85400.0,17.27,Fully Paid,36,0,0.19672131147540983,0,"(10, 20]",Medium Risk
9000.0, 36 months,A,150000.0,0.63,Fully Paid,36,0,0.06,0,"(0, 10]",Low Risk
6000.0, 36 months,C,43700.0,31.87,Fully Paid,36,0,0.13729977116704806,0,"(30, 100]",Medium Risk
34000.0, 36 months,B,76497.0,13.32,Fully Paid,36,0,0.44446187432186884,0,"(10, 20]",Low Risk
20000.0, 60 months,C,67000.0,6.52,Current,60,0,0.29850746268656714,0,"(0, 10]",Medium Risk
16000.0, 36 months,C,91000.0,11.78,Charged Off,36,1,0.17582417582417584,0,"(10, 20]",Medium Risk
11200.0, 36 months,B,70000.0,15.88,Fully Paid,36,0,0.16,0,"(10, 20]",Medium Risk
21000.0, 60 months,D,95000.0,34.84,Current,60,0,0.22105263157894736,0,"(30, 100]",Medium Risk
16000.0, 60 months,C,65000.0,39.56,Current,60,0,0.24615384615384617,0,"(30, 100]",High Risk
6000.0, 36 months,A,50000.0,19.42,Fully Paid,36,0,0.12,0,"(10, 20]",Medium Risk
9100.0, 36 months,A,84000.0,15.57,Fully Paid,36,0,0.10833333333333334,0,"(10, 20]",Medium Risk
10000.0, 36 months,A,60000.0,29.15,Fully Paid,36,0,0.16666666666666666,0,"(20, 30]",Medium Risk
28000.0, 60 months,B,135000.0,26.15,Late (31-120 days),60,0,0.2074074074074074,0,"(20, 30]",Medium Risk
30000.0, 60 months,G,115000.0,17.73,Charged Off,60,1,0.2608695652173913,0,"(10, 20]",High Risk
8450.0, 36 months,C,37380.0,15.09,Fully Paid,36,0,0.22605671482075976,0,"(10, 20]",Medium Risk
8775.0, 36 months,F,75000.0,20.37,Fully Paid,36,0,0.117,0,"(20, 30]",High Risk
6000.0, 36 months,A,72000.0,17.08,Fully Paid,36,0,0.08333333333333333,0,"(10, 20]",Medium Risk
10000.0, 36 months,A,75000.0,5.17,Fully Paid,36,0,0.13333333333333333,0,"(0, 10]",Low Risk
10000.0, 36 months,D,128000.0,36.23,Charged Off,36,1,0.078125,0,"(30, 100]",High Risk
7200.0, 36 months,D,22000.0,38.63,Fully Paid,36,0,0.32727272727272727,0,"(30, 100]",High Risk
20000.0, 60 months,C,75000.0,18.76,Fully Paid,60,0,0.26666666666666666,0,"(10, 20]",Medium Risk
20000.0, 36 months,B,95750.0,19.14,Charged Off,36,1,0.20887728459530025,0,"(10, 20]",Medium Risk
5000.0, 36 months,A,130000.0,10.44,Fully Paid,36,0,0.038461538461538464,0,"(10, 20]",Low Risk
15000.0, 60 months,B,35179.0,23.47,Charged Off,60,1,0.4263907444782399,0,"(20, 30]",Medium Risk
23950.0, 36 months,D,160000.0,18.41,Charged Off,36,1,0.1496875,0,"(10, 20]",Medium Risk
15000.0, 36 months,B,160000.0,24.79,Fully Paid,36,0,0.09375,0,"(20, 30]",Medium Risk
2250.0, 36 months,B,60000.0,16.88,Fully Paid,36,0,0.0375,0,"(10, 20]",Medium Risk
14000.0, 36 months,C,40000.0,37.39,Fully Paid,36,0,0.35,0,"(30, 100]",High Risk
14000.0, 36 months,C,80000.0,5.04,Charged Off,36,1,0.175,0,"(0, 10]",Medium Risk
18000.0, 36 months,A,83000.0,7.93,Fully Paid,36,0,0.21686746987951808,0,"(0, 10]",Low Risk
12000.0, 36 months,A,72500.0,2.71,Fully Paid,36,0,0.16551724137931034,0,"(0, 10]",Low Risk
5600.0, 36 months,B,46000.0,13.18,Fully Paid,36,0,0.12173913043478261,0,"(10, 20]",Low Risk
35000.0, 36 months,D,83000.0,25.52,Fully Paid,36,0,0.42168674698795183,0,"(20, 30]",Medium Risk
8000.0, 36 months,C,43500.0,22.48,Charged Off,36,1,0.1839080459770115,0,"(20, 30]",Medium Risk
2400.0, 36 months,C,26000.0,16.39,Fully Paid,36,0,0.09230769230769231,0,"(10, 20]",Medium Risk
35000.0, 36 months,D,98000.0,19.74,Fully Paid,36,0,0.35714285714285715,0,"(10, 20]",Medium Risk
35000.0, 60 months,B,140000.0,16.46,Current,60,0,0.25,0,"(10, 20]",Medium Risk
7000.0, 36 months,C,55000.0,37.22,Fully Paid,36,0,0.12727272727272726,0,"(30, 100]",High Risk
8000.0, 36 months,C,23200.0,33.78,Fully Paid,36,0,0.3448275862068966,0,"(30, 100]",Medium Risk
6125.0, 36 months,D,70000.0,17.36,Fully Paid,36,0,0.0875,0,"(10, 20]",Medium Risk
10400.0, 36 months,C,150000.0,18.51,Charged Off,36,1,0.06933333333333333,0,"(10, 20]",Medium Risk
30000.0, 36 months,A,134000.0,17.1,Fully Paid,36,0,0.22388059701492538,0,"(10, 20]",Medium Risk
4000.0, 36 months,C,30000.0,8.18,Fully Paid,36,0,0.13333333333333333,0,"(0, 10]",Medium Risk
10000.0, 36 months,B,125000.0,19.92,Fully Paid,36,0,0.08,0,"(10, 20]",Medium Risk
16000.0, 36 months,A,50000.0,24.41,Fully Paid,36,0,0.32,0,"(20, 30]",Medium Risk
24000.0, 60 months,D,67000.0,29.07,Charged Off,60,1,0.3582089552238806,0,"(20, 30]",Medium Risk
19225.0, 60 months,G,56600.0,18.21,Charged Off,60,1,0.33966431095406363,0,"(10, 20]",High Risk
13000.0, 60 months,C,130000.0,5.51,Charged Off,60,1,0.1,0,"(0, 10]",Medium Risk
16800.0, 60 months,B,52000.0,28.96,Current,60,0,0.3230769230769231,0,"(20, 30]",Medium Risk
2000.0, 36 months,A,35037.0,8.51,Fully Paid,36,0,0.057082512772212234,0,"(0, 10]",Low Risk
19200.0, 36 months,A,50000.0,19.24,Fully Paid,36,0,0.384,0,"(10, 20]",Medium Risk
10000.0, 60 months,C,140000.0,9.99,Fully Paid,60,0,0.07142857142857142,0,"(0, 10]",Medium Risk
35000.0, 36 months,A,165000.0,18.89,Fully Paid,36,0,0.21212121212121213,0,"(10, 20]",Medium Risk
15000.0, 36 months,C,60000.0,36.4,Fully Paid,36,0,0.25,0,"(30, 100]",High Risk
35000.0, 36 months,D,84468.0,16.85,Fully Paid,36,0,0.414358100108917,0,"(10, 20]",Medium Risk
18000.0, 36 months,B,55000.0,27.17,Fully Paid,36,0,0.32727272727272727,0,"(20, 30]",Medium Risk
8000.0, 36 months,B,40000.0,25.15,Charged Off,36,1,0.2,0,"(20, 30]",Medium Risk
15000.0, 60 months,C,50000.0,30.08,Fully Paid,60,0,0.3,0,"(30, 100]",Medium Risk
17400.0, 60 months,B,175000.0,7.04,Fully Paid,60,0,0.09942857142857142,0,"(0, 10]",Low Risk
35000.0, 36 months,C,156000.0,14.98,Fully Paid,36,0,0.22435897435897437,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,100000.0,12.13,Fully Paid,36,0,0.12,0,"(10, 20]",Low Risk
24000.0, 36 months,B,66000.0,23.98,Fully Paid,36,0,0.36363636363636365,0,"(20, 30]",Medium Risk
8000.0, 36 months,A,66500.0,29.22,Fully Paid,36,0,0.12030075187969924,0,"(20, 30]",Medium Risk
16775.0, 60 months,E,74000.0,29.91,Fully Paid,60,0,0.22668918918918918,0,"(20, 30]",Medium Risk
8000.0, 36 months,B,48000.0,15.15,Fully Paid,36,0,0.16666666666666666,0,"(10, 20]",Medium Risk
21000.0, 36 months,B,100000.0,29.75,Fully Paid,36,0,0.21,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,150000.0,5.73,Current,60,0,0.13333333333333333,0,"(0, 10]",Medium Risk
10000.0, 36 months,C,113000.0,21.59,Fully Paid,36,0,0.08849557522123894,0,"(20, 30]",Medium Risk
6000.0, 36 months,A,81120.0,18.45,Fully Paid,36,0,0.07396449704142012,0,"(10, 20]",Medium Risk
6000.0, 36 months,D,54744.0,23.96,Fully Paid,36,0,0.10960105217010083,0,"(20, 30]",Medium Risk
8400.0, 36 months,B,80000.0,13.92,Fully Paid,36,0,0.105,0,"(10, 20]",Low Risk
10000.0, 60 months,C,33000.0,23.23,Fully Paid,60,0,0.30303030303030304,0,"(20, 30]",Medium Risk
6000.0, 36 months,B,72000.0,2.8,Fully Paid,36,0,0.08333333333333333,0,"(0, 10]",Low Risk
20000.0, 36 months,B,70000.0,12.51,Fully Paid,36,0,0.2857142857142857,0,"(10, 20]",Low Risk
4600.0, 36 months,C,14688.0,14.79,Fully Paid,36,0,0.31318082788671026,0,"(10, 20]",Medium Risk
20000.0, 36 months,D,50000.0,33.75,Fully Paid,36,0,0.4,0,"(30, 100]",Medium Risk
15000.0, 36 months,B,48112.0,31.62,Fully Paid,36,0,0.31177253076155637,0,"(30, 100]",Medium Risk
12000.0, 36 months,C,40000.0,23.98,Fully Paid,36,0,0.3,0,"(20, 30]",Medium Risk
5000.0, 36 months,B,75000.0,16.7,Fully Paid,36,0,0.06666666666666667,0,"(10, 20]",Medium Risk
6000.0, 36 months,B,57000.0,18.34,Fully Paid,36,0,0.10526315789473684,0,"(10, 20]",Medium Risk
10050.0, 60 months,D,34000.0,18.6,Current,60,0,0.29558823529411765,0,"(10, 20]",Medium Risk
6000.0, 36 months,A,43000.0,20.37,Fully Paid,36,0,0.13953488372093023,0,"(20, 30]",Medium Risk
28000.0, 60 months,E,84000.0,37.26,Charged Off,60,1,0.3333333333333333,0,"(30, 100]",High Risk
15000.0, 36 months,A,81000.0,16.95,Fully Paid,36,0,0.18518518518518517,0,"(10, 20]",Medium Risk
10500.0, 36 months,B,168400.0,27.58,Fully Paid,36,0,0.062351543942992874,0,"(20, 30]",Medium Risk
10000.0, 36 months,C,34000.0,11.19,Fully Paid,36,0,0.29411764705882354,0,"(10, 20]",Medium Risk
3600.0, 36 months,A,62000.0,22.42,Fully Paid,36,0,0.05806451612903226,0,"(20, 30]",Medium Risk
10000.0, 36 months,B,72000.0,26.9,Fully Paid,36,0,0.1388888888888889,0,"(20, 30]",Medium Risk
30000.0, 36 months,B,115000.0,13.54,Fully Paid,36,0,0.2608695652173913,0,"(10, 20]",Low Risk
8000.0, 36 months,C,35000.0,10.12,Fully Paid,36,0,0.22857142857142856,0,"(10, 20]",Medium Risk
15000.0, 60 months,D,55000.0,10.17,Charged Off,60,1,0.2727272727272727,0,"(10, 20]",Medium Risk
21600.0, 36 months,B,60000.0,17.42,Fully Paid,36,0,0.36,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,105000.0,16.86,Fully Paid,36,0,0.11428571428571428,0,"(10, 20]",Medium Risk
28000.0, 36 months,A,102000.0,21.05,Fully Paid,36,0,0.27450980392156865,0,"(20, 30]",Medium Risk
6400.0, 36 months,B,33000.0,15.6,Fully Paid,36,0,0.19393939393939394,0,"(10, 20]",Medium Risk
15000.0, 36 months,B,48000.0,12.2,Fully Paid,36,0,0.3125,0,"(10, 20]",Low Risk
13000.0, 36 months,A,70000.0,26.32,Fully Paid,36,0,0.18571428571428572,0,"(20, 30]",Medium Risk
10000.0, 36 months,C,80000.0,15.56,Fully Paid,36,0,0.125,0,"(10, 20]",Medium Risk
24800.0, 36 months,A,95000.0,14.76,Fully Paid,36,0,0.26105263157894737,0,"(10, 20]",Low Risk
12000.0, 60 months,B,56000.0,25.98,Charged Off,60,1,0.21428571428571427,0,"(20, 30]",Medium Risk
10800.0, 60 months,B,96000.0,12.25,Late (31-120 days),60,0,0.1125,0,"(10, 20]",Low Risk
15000.0, 36 months,C,65000.0,17.56,Fully Paid,36,0,0.23076923076923078,0,"(10, 20]",Medium Risk
24000.0, 36 months,A,120000.0,15.82,Fully Paid,36,0,0.2,0,"(10, 20]",Medium Risk
2000.0, 36 months,C,75600.0,10.17,Fully Paid,36,0,0.026455026455026454,0,"(10, 20]",Medium Risk
22600.0, 36 months,D,53867.0,25.31,Fully Paid,36,0,0.419551859208792,0,"(20, 30]",Medium Risk
13500.0, 36 months,F,50000.0,25.3,Charged Off,36,1,0.27,0,"(20, 30]",High Risk
6000.0, 36 months,B,66000.0,19.96,Charged Off,36,1,0.09090909090909091,0,"(10, 20]",Medium Risk
20000.0, 60 months,B,84000.0,23.27,Current,60,0,0.23809523809523808,0,"(20, 30]",Medium Risk
5000.0, 36 months,A,55000.0,29.15,Fully Paid,36,0,0.09090909090909091,0,"(20, 30]",Medium Risk
20000.0, 36 months,A,100000.0,12.18,Fully Paid,36,0,0.2,0,"(10, 20]",Low Risk
12000.0, 36 months,B,103000.0,18.54,Fully Paid,36,0,0.11650485436893204,0,"(10, 20]",Medium Risk
32000.0, 36 months,B,107000.0,19.13,Fully Paid,36,0,0.29906542056074764,0,"(10, 20]",Medium Risk
15200.0, 60 months,C,69998.0,14.52,Charged Off,60,1,0.21714906140175433,0,"(10, 20]",Medium Risk
12500.0, 60 months,C,60000.0,16.98,Fully Paid,60,0,0.20833333333333334,0,"(10, 20]",Medium Risk
21000.0, 36 months,B,81000.0,17.19,Fully Paid,36,0,0.25925925925925924,0,"(10, 20]",Medium Risk
16000.0, 36 months,B,35000.0,24.49,Fully Paid,36,0,0.45714285714285713,0,"(20, 30]",Medium Risk
24650.0, 36 months,B,100000.0,22.64,Fully Paid,36,0,0.2465,0,"(20, 30]",Medium Risk
11000.0, 36 months,A,77000.0,28.73,Fully Paid,36,0,0.14285714285714285,0,"(20, 30]",Medium Risk
22400.0, 60 months,C,70000.0,18.69,Fully Paid,60,0,0.32,0,"(10, 20]",Medium Risk
15125.0, 60 months,D,61000.0,25.38,Charged Off,60,1,0.24795081967213115,0,"(20, 30]",Medium Risk
8725.0, 36 months,C,60000.0,29.56,Late (31-120 days),36,0,0.14541666666666667,0,"(20, 30]",Medium Risk
8000.0, 36 months,A,63800.0,23.76,Fully Paid,36,0,0.12539184952978055,0,"(20, 30]",Medium Risk
8000.0, 36 months,B,52000.0,11.86,Fully Paid,36,0,0.15384615384615385,0,"(10, 20]",Low Risk
11000.0, 36 months,C,42240.0,19.18,Fully Paid,36,0,0.2604166666666667,0,"(10, 20]",Medium Risk
11725.0, 60 months,E,82000.0,13.32,Current,60,0,0.14298780487804877,0,"(10, 20]",Medium Risk
28500.0, 60 months,E,70000.0,29.37,Fully Paid,60,0,0.40714285714285714,0,"(20, 30]",Medium Risk
25000.0, 36 months,A,120000.0,21.3,Fully Paid,36,0,0.20833333333333334,0,"(20, 30]",Medium Risk
7000.0, 36 months,B,70000.0,16.1,Fully Paid,36,0,0.1,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,100000.0,12.07,Fully Paid,36,0,0.12,0,"(10, 20]",Low Risk
20000.0, 60 months,B,40000.0,20.04,Current,60,0,0.5,0,"(20, 30]",Medium Risk
5875.0, 36 months,D,56000.0,25.65,Fully Paid,36,0,0.10491071428571429,0,"(20, 30]",Medium Risk
18000.0, 60 months,D,145000.0,15.54,Fully Paid,60,0,0.12413793103448276,0,"(10, 20]",Medium Risk
28000.0, 36 months,A,160000.0,23.69,Fully Paid,36,0,0.175,0,"(20, 30]",Medium Risk
35000.0, 60 months,B,205000.0,5.71,Fully Paid,60,0,0.17073170731707318,0,"(0, 10]",Low Risk
31800.0, 60 months,D,65000.0,24.15,Fully Paid,60,0,0.48923076923076925,0,"(20, 30]",Medium Risk
25000.0, 60 months,D,105000.0,22.57,Fully Paid,60,0,0.23809523809523808,0,"(20, 30]",Medium Risk
16000.0, 36 months,D,54000.0,20.73,Fully Paid,36,0,0.2962962962962963,0,"(20, 30]",Medium Risk
25000.0, 60 months,B,82000.0,26.88,Current,60,0,0.3048780487804878,0,"(20, 30]",Medium Risk
35000.0, 60 months,D,139000.0,14.95,Fully Paid,60,0,0.2517985611510791,0,"(10, 20]",Medium Risk
18000.0, 36 months,A,60000.0,11.52,Charged Off,36,1,0.3,0,"(10, 20]",Low Risk
10000.0, 36 months,A,55500.0,15.05,Fully Paid,36,0,0.18018018018018017,0,"(10, 20]",Medium Risk
8000.0, 36 months,C,53040.0,20.54,Fully Paid,36,0,0.15082956259426847,0,"(20, 30]",Medium Risk
12000.0, 60 months,C,75000.0,18.46,Current,60,0,0.16,0,"(10, 20]",Medium Risk
15000.0, 36 months,A,75000.0,8.75,Fully Paid,36,0,0.2,0,"(0, 10]",Low Risk
20000.0, 60 months,C,155000.0,22.47,Fully Paid,60,0,0.12903225806451613,0,"(20, 30]",Medium Risk
14000.0, 60 months,E,80000.0,14.39,Fully Paid,60,0,0.175,0,"(10, 20]",Medium Risk
20500.0, 36 months,B,77700.0,18.56,Fully Paid,36,0,0.26383526383526384,0,"(10, 20]",Medium Risk
4700.0, 36 months,C,88000.0,14.21,Fully Paid,36,0,0.053409090909090906,0,"(10, 20]",Medium Risk
28000.0, 60 months,B,76008.0,14.47,Fully Paid,60,0,0.36838227554994213,0,"(10, 20]",Low Risk
12000.0, 36 months,A,71000.0,24.86,Fully Paid,36,0,0.16901408450704225,0,"(20, 30]",Medium Risk
7200.0, 36 months,A,42500.0,11.07,Fully Paid,36,0,0.16941176470588235,0,"(10, 20]",Low Risk
11000.0, 36 months,A,33000.0,37.56,Fully Paid,36,0,0.3333333333333333,0,"(30, 100]",High Risk
11000.0, 60 months,C,52000.0,5.7,Charged Off,60,1,0.21153846153846154,0,"(0, 10]",Medium Risk
3500.0, 36 months,B,45000.0,22.29,Fully Paid,36,0,0.07777777777777778,0,"(20, 30]",Medium Risk
23850.0, 36 months,C,111000.0,13.58,Fully Paid,36,0,0.21486486486486486,0,"(10, 20]",Medium Risk
3600.0, 36 months,D,70000.0,14.33,Fully Paid,36,0,0.05142857142857143,0,"(10, 20]",Medium Risk
